id,description,name,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,star_count,empty_repo,archived,visibility,creator_id,open_issues_count,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.web_url
68855994,"An FMC for Direct Digital Synthesis (DDS) applications. It contains a
DAC, a phase detector and a PLL chip.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-dac-600m-12b-1cha-dds/-/wikis)

",FMC DAC 600M 12b 1cha DDS,fmc-dac-600m-12b-1cha-dds,ohwr/project/fmc-dac-600m-12b-1cha-dds,2025-04-10T11:30:18.997Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dac-600m-12b-1cha-dds.git,https://gitlab.com/ohwr/project/fmc-dac-600m-12b-1cha-dds.git,https://gitlab.com/ohwr/project/fmc-dac-600m-12b-1cha-dds,,0,1,FALSE,FALSE,public,2091140,4,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855953,"FmcDIO32chTTLa is a 32-bit port digital IO card in FMC form-factor.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-dio-32chttla/-/wikis)

",FMC DIO 32ch TTL a,fmc-dio-32chttla,ohwr/project/fmc-dio-32chttla,2025-04-10T11:29:05.067Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dio-32chttla.git,https://gitlab.com/ohwr/project/fmc-dio-32chttla.git,https://gitlab.com/ohwr/project/fmc-dio-32chttla,,0,0,FALSE,FALSE,public,2091140,5,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855882,"Stand Alone Carrier with 18 FMC LPC slots based on Spartan FPGAs,
mini-ITX board and ATX supply.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/sac-18-fmc/-/wikis)

",Stand-alone 18-slot FMC carrier,sac-18-fmc,ohwr/project/sac-18-fmc,2025-04-10T11:26:06.660Z,master,[],[],git@gitlab.com:ohwr/project/sac-18-fmc.git,https://gitlab.com/ohwr/project/sac-18-fmc.git,https://gitlab.com/ohwr/project/sac-18-fmc,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855721,"ELMB is an analog/digital input/output module with CANbus interface.
About 10000 of ELMBs are used in various CERN installations of  
experiments running on LHC. They are used in control and monitoring of
equipment. The ELMB is radiation qualified for an order of around 35
Gy  
of total intercepted dose.

",CERN ELMB,cern-elmb,ohwr/project/cern-elmb,2025-04-10T11:20:05.682Z,master,[],[],git@gitlab.com:ohwr/project/cern-elmb.git,https://gitlab.com/ohwr/project/cern-elmb.git,https://gitlab.com/ohwr/project/cern-elmb,,0,1,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855700,"A USB controlled switch box with 1 to 4 switching. Can send out a
reference voltage. Multiple configurations possible. Used for the
calibration of ADC, TDC and Fine delay mezzanines.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/usb-relay-box1/-/wikis)

",USB Relay Box 1,usb-relay-box1,ohwr/project/usb-relay-box1,2025-04-10T11:19:20.761Z,master,[],[],git@gitlab.com:ohwr/project/usb-relay-box1.git,https://gitlab.com/ohwr/project/usb-relay-box1.git,https://gitlab.com/ohwr/project/usb-relay-box1,,0,0,FALSE,FALSE,public,2091140,1,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855645,"Double width AMC CPU board for COM EXPRESS mezzanines, dedicated to MTCA
4.0 for physics. It can function either as Standard AMC or RTM in
cooperation with dedicated WR-MCH freeing 1 AMC slot.  
Features: 4 USB 2.0 ports, 4 USB 3.0 ports, Type 6 COM Express module
connector, 2 ESATA ports, custom RTM PCIe x16 connector, 2 Gigabit
Ethernet ports, 2 Gigabit Ethernet (SERDES) routed to uTCA Port 0 and
Port1 serial console connector, Mini Display Port, Mini HDMI port, mPCIe
socket, Extension connector for on-board FPGA mezzanine, Double width,
full (or mid) size design.

",AMC CPU COM6,amc-cpu-com6,ohwr/project/amc-cpu-com6,2025-04-10T11:17:19.592Z,master,[],[],git@gitlab.com:ohwr/project/amc-cpu-com6.git,https://gitlab.com/ohwr/project/amc-cpu-com6.git,https://gitlab.com/ohwr/project/amc-cpu-com6,,0,0,FALSE,FALSE,public,2091140,7,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855612,"Video Processing Platform (MIXXEO). With 2 HDMI inputs, DVI + VGA
output, Spartan 6 FPGA, DDR SDRAM memory and Ethernet.

",VIDEO Processing Platform MIXXEO,video-fpga-hdmi-dvi-ethernet,ohwr/project/video-fpga-hdmi-dvi-ethernet,2025-04-10T11:15:06.905Z,master,[],[],git@gitlab.com:ohwr/project/video-fpga-hdmi-dvi-ethernet.git,https://gitlab.com/ohwr/project/video-fpga-hdmi-dvi-ethernet.git,https://gitlab.com/ohwr/project/video-fpga-hdmi-dvi-ethernet,,0,0,FALSE,FALSE,public,2091140,4,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855492,"The uTCA RTM 8 SFP is module equipped with 8 SFP cages and a clock
distribution network. It is compatible with AFC and future projects such
as Kintex-based AFC and WR MCH.  
The module is compliant with DESY RTM class D1.3

",uTCA RTM 8 SFP,utca-rtm-8-sfp,ohwr/project/utca-rtm-8-sfp,2025-04-10T11:10:12.999Z,master,[],[],git@gitlab.com:ohwr/project/utca-rtm-8-sfp.git,https://gitlab.com/ohwr/project/utca-rtm-8-sfp.git,https://gitlab.com/ohwr/project/utca-rtm-8-sfp,,0,0,FALSE,FALSE,public,2091140,2,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855354,"The AMC micro backplane enables stand-alone operation of an AMC FMC
carrier or any other AMC board. It has 4 SFP connectors, 2 QSFP cages, 8
trigger I/O routed to the MLVDS ports and power entry.  
\*Superseded by the project
[amc-carrier-2-sl](https://gitlab.com/ohwr/project/amc-carrier-2-sl/-/wikis)*

",AMC uBackplane SFP,amc-ubackplane-sfp,ohwr/project/amc-ubackplane-sfp,2025-04-10T11:05:09.773Z,master,[],[],git@gitlab.com:ohwr/project/amc-ubackplane-sfp.git,https://gitlab.com/ohwr/project/amc-ubackplane-sfp.git,https://gitlab.com/ohwr/project/amc-ubackplane-sfp,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855216,"FMC DTX 4CHA is a four channel differential line driver on an FMC. Each
channel is driven by a CLC006 IC with max data rate 400 Mb/s. Connector
type: LEMO EPG.00.302.NLN.

[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-dtx-4cha/-/wikis)

",FMC DTX 4CHA,fmc-dtx-4cha,ohwr/project/fmc-dtx-4cha,2025-04-10T11:00:09.341Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dtx-4cha.git,https://gitlab.com/ohwr/project/fmc-dtx-4cha.git,https://gitlab.com/ohwr/project/fmc-dtx-4cha,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855199,"FMC 4 channel Serial link transceiver with differential LEMO connectors.
Each channel has a MAX3441EESA+ transceiver which follows the **RS485**
standard.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-dtrx-4cha/-/wikis)

",FMC DTRX 4CHA,fmc-dtrx-4cha,ohwr/project/fmc-dtrx-4cha,2025-04-10T10:59:21.404Z,master,[],[],git@gitlab.com:ohwr/project/fmc-dtrx-4cha.git,https://gitlab.com/ohwr/project/fmc-dtrx-4cha.git,https://gitlab.com/ohwr/project/fmc-dtrx-4cha,,0,0,FALSE,FALSE,public,2091140,1,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855178,"Detailed documentation on how to get ready to work with the Simple PCI
Express Carrier, including hardware deployment instructions, full
required toolchain setup and and a collection of step-by-step
demonstrative tutorials.

",Getting Started with the SPEC,spec-getting-started,ohwr/project/spec-getting-started,2025-04-10T10:58:12.377Z,master,[],[],git@gitlab.com:ohwr/project/spec-getting-started.git,https://gitlab.com/ohwr/project/spec-getting-started.git,https://gitlab.com/ohwr/project/spec-getting-started,https://gitlab.com/ohwr/project/spec-getting-started/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855075,"The CUTE-WR-DP is the enhanced version of CUTE-WR with dual WR ports.  
You can use it as the normal WR node with one SFP port.  
CUTE-WR-DP can work in chain to support cascade topology.  
In future, CUTE-WR-DP could support dualport redundancy function for
high reliable application.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/cute-wr-dp/-/wikis)

",Compact Universal Timing Endpoint Based on White Rabbit with Dual Ports Cute-WR-DP,cute-wr-dp,ohwr/project/cute-wr-dp,2025-04-10T10:54:09.381Z,master,[],[],git@gitlab.com:ohwr/project/cute-wr-dp.git,https://gitlab.com/ohwr/project/cute-wr-dp.git,https://gitlab.com/ohwr/project/cute-wr-dp,,0,0,FALSE,FALSE,public,2091140,2,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68855042,"AMC FMC Carrier with Kintex is designed to support FMC boards. Equiped
in Xilinx Kintex-7 FPGA. It allows to connect clock source to any clock
input  
[More info at the Wiki page](https://gitlab.com/ohwr/project/afck/-/wikis)

",AMC FMC Carrier Kintex AFCK,afck,ohwr/project/afck,2025-04-10T10:53:28.958Z,master,[],[],git@gitlab.com:ohwr/project/afck.git,https://gitlab.com/ohwr/project/afck.git,https://gitlab.com/ohwr/project/afck,,0,0,FALSE,FALSE,public,2091140,8,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854888,,evo,evo,ohwr/project/evo,2025-04-10T10:48:20.764Z,master,[],[],git@gitlab.com:ohwr/project/evo.git,https://gitlab.com/ohwr/project/evo.git,https://gitlab.com/ohwr/project/evo,https://gitlab.com/ohwr/project/evo/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854877,"A fully open electronic watch project featuring an integrated GPS
receiver.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/f-watch/-/wikis)

",fwatch,f-watch,ohwr/project/f-watch,2025-04-10T10:48:05.328Z,master,[],[],git@gitlab.com:ohwr/project/f-watch.git,https://gitlab.com/ohwr/project/f-watch.git,https://gitlab.com/ohwr/project/f-watch,,0,0,FALSE,FALSE,public,2091140,8,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854781,"A fully operational stand-alone [FMC Delay
card](https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha/-/wikis) based
White-Rabbit node which can be initialized and perform periodic
calibrations without requiring to be plugged on a PC, reducing final
system cost, size and power consumption.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha-sa/-/wikis)

",FMC DEL 1ns 4cha - stand-alone application,fmc-delay-1ns-8cha-sa,ohwr/project/fmc-delay-1ns-8cha-sa,2025-04-10T10:46:04.215Z,master,[],[],git@gitlab.com:ohwr/project/fmc-delay-1ns-8cha-sa.git,https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha-sa.git,https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha-sa,https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha-sa/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854740,"Quad 10MBd POF/HCS optical receiver (10Mbd) FMC card using an LPC
connector.

",FMC POF 10M R4ch,fmc-pof-10m-r4ch,ohwr/project/fmc-pof-10m-r4ch,2025-04-10T10:44:14.593Z,master,[],[],git@gitlab.com:ohwr/project/fmc-pof-10m-r4ch.git,https://gitlab.com/ohwr/project/fmc-pof-10m-r4ch.git,https://gitlab.com/ohwr/project/fmc-pof-10m-r4ch,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854710,"Triple 10MBd POF/HCS optical receiver with single optical transmitter
(10Mbd) using an LPC connector.

",FMC POF 10M R3ch T1ch,fmc-pof-10m-r3ch-t1ch,ohwr/project/fmc-pof-10m-r3ch-t1ch,2025-04-10T10:43:07.220Z,master,[],[],git@gitlab.com:ohwr/project/fmc-pof-10m-r3ch-t1ch.git,https://gitlab.com/ohwr/project/fmc-pof-10m-r3ch-t1ch.git,https://gitlab.com/ohwr/project/fmc-pof-10m-r3ch-t1ch,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854594,"The fmc-adc125m14b12ch-dac1250m16b2ch (fmc-dad) board is a 12 ch ADC/ 2
ch DAC channels board using FMC HPC and QSE connectors It has been
designed for system requiring a feedback loop mechanism with precise
timing, such as the tunning of RF cavities.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-adc125m14b12ch-dac1250m16b2ch/-/wikis)

",FMC ADC 125M 14b 12ch - DAC 1250M 16b 2ch,fmc-adc125m14b12ch-dac1250m16b2ch,ohwr/project/fmc-adc125m14b12ch-dac1250m16b2ch,2025-04-10T10:39:01.148Z,master,[],[],git@gitlab.com:ohwr/project/fmc-adc125m14b12ch-dac1250m16b2ch.git,https://gitlab.com/ohwr/project/fmc-adc125m14b12ch-dac1250m16b2ch.git,https://gitlab.com/ohwr/project/fmc-adc125m14b12ch-dac1250m16b2ch,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854576,"Hardware design of FMC TDC 1ns 5cha.  
Includes schematics, PCB layout and manufacturing files.

",FMC TDC 1ns 5cha - Hardware,fmc-tdc-1ns-5cha-hw,ohwr/project/fmc-tdc-1ns-5cha-hw,2025-04-10T10:38:21.085Z,master,[],[],git@gitlab.com:ohwr/project/fmc-tdc-1ns-5cha-hw.git,https://gitlab.com/ohwr/project/fmc-tdc-1ns-5cha-hw.git,https://gitlab.com/ohwr/project/fmc-tdc-1ns-5cha-hw,,0,0,FALSE,FALSE,public,2091140,10,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854503,"MasterFIP is an Open Hardware implementation of a WorldFIP master node.

",MasterFIP,masterfip,ohwr/project/masterfip,2025-04-10T10:35:12.465Z,master,[],[],git@gitlab.com:ohwr/project/masterfip.git,https://gitlab.com/ohwr/project/masterfip.git,https://gitlab.com/ohwr/project/masterfip,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854411,"Production and functional tests for the MasterFIP.

",MasterFIP - Testing,masterfip-tst,ohwr/project/masterfip-tst,2025-04-10T10:32:08.791Z,master,[],[],git@gitlab.com:ohwr/project/masterfip-tst.git,https://gitlab.com/ohwr/project/masterfip-tst.git,https://gitlab.com/ohwr/project/masterfip-tst,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854321,"Hardware design of [Conv TTL
Blocking](https://gitlab.com/ohwr/project/conv-ttl-blo/-/wikis).  
Includes schematics, PCB layout and manufacturing files.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/conv-ttl-blo-hw/-/wikis)

",Conv TTL Blocking - Hardware,conv-ttl-blo-hw,ohwr/project/conv-ttl-blo-hw,2025-04-10T10:29:12.062Z,master,[],[],git@gitlab.com:ohwr/project/conv-ttl-blo-hw.git,https://gitlab.com/ohwr/project/conv-ttl-blo-hw.git,https://gitlab.com/ohwr/project/conv-ttl-blo-hw,https://gitlab.com/ohwr/project/conv-ttl-blo-hw/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854300,"Production and functional tests for [Conv TTL
Blocking](https://gitlab.com/ohwr/project/conv-ttl-blo/-/wikis).  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/conv-ttl-blo-tst/-/wikis)

",Conv TTL Blocking - Testing,conv-ttl-blo-tst,ohwr/project/conv-ttl-blo-tst,2025-04-10T10:28:26.747Z,master,[],[],git@gitlab.com:ohwr/project/conv-ttl-blo-tst.git,https://gitlab.com/ohwr/project/conv-ttl-blo-tst.git,https://gitlab.com/ohwr/project/conv-ttl-blo-tst,https://gitlab.com/ohwr/project/conv-ttl-blo-tst/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854220,"Production and functional tests for [Conv TTL
RS485](https://gitlab.com/ohwr/project/conv-ttl-rs485/-/wikis)

",Conv TTL RS485 - Testing,conv-ttl-rs485-tst,ohwr/project/conv-ttl-rs485-tst,2025-04-10T10:25:33.535Z,master,[],[],git@gitlab.com:ohwr/project/conv-ttl-rs485-tst.git,https://gitlab.com/ohwr/project/conv-ttl-rs485-tst.git,https://gitlab.com/ohwr/project/conv-ttl-rs485-tst,https://gitlab.com/ohwr/project/conv-ttl-rs485-tst/-/blob/master/README,0,0,FALSE,FALSE,public,2091140,3,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68854031,"USB-controlled data acquisition and instrument controller, 4 analog
inputs, 2 analog outputs, 4 digital inputs and 4 digital outputs.  
Maximum sampling rate of 3000 samples per seconds in continuous stream
mode.  
On-board averaging at 50000 samples per seconds max.  
Available in 3 versions:

  - BNC connectors
  - Terminal Block connections
  - OEM Header

[More info at the Wiki
page](https://gitlab.com/ohwr/project/usb-adc2k12b4ch-dac2k10b2ch-dio8ch/-/wikis)

![](https://gitlab.com/ohwr/attachments/3441/PDAQ-protos-350.jpg)

",USB ADC 2k 12b 4ch DAC 2k 10b 2ch dio 8ch,usb-adc2k12b4ch-dac2k10b2ch-dio8ch,ohwr/project/usb-adc2k12b4ch-dac2k10b2ch-dio8ch,2025-04-10T10:19:24.248Z,master,[],[],git@gitlab.com:ohwr/project/usb-adc2k12b4ch-dac2k10b2ch-dio8ch.git,https://gitlab.com/ohwr/project/usb-adc2k12b4ch-dac2k10b2ch-dio8ch.git,https://gitlab.com/ohwr/project/usb-adc2k12b4ch-dac2k10b2ch-dio8ch,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853895,"The WandAdapter is a simple PCI-Express x1 card which allows a Wandboard
(or any other EDM compatible device) to be connected via it's
PCI-Express interface to a mainboard. The card provides power to the
Wandboard and breaks out the gigabit ethernet, serial and both USB host
and device interfaces.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/wandadapter/-/wikis)

",WandAdapter,wandadapter,ohwr/project/wandadapter,2025-04-10T10:15:09.624Z,master,[],[],git@gitlab.com:ohwr/project/wandadapter.git,https://gitlab.com/ohwr/project/wandadapter.git,https://gitlab.com/ohwr/project/wandadapter,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853728,"A White Rabbit Timing Receiver in PMC (PCI Mezzanine Card) format.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/tr-pmc/-/wikis)

",tr-pmc,tr-pmc,ohwr/project/tr-pmc,2025-04-10T10:10:31.914Z,master,[],[],git@gitlab.com:ohwr/project/tr-pmc.git,https://gitlab.com/ohwr/project/tr-pmc.git,https://gitlab.com/ohwr/project/tr-pmc,https://gitlab.com/ohwr/project/tr-pmc/-/blob/master/README.md,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853680,"FMC MasterFIP is an interface card for the
[WorldFIP](https://gitlab.com/ohwr/project/cern-fip/wikis/WorldFIP) network
in an LPC FMC form-factor.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-masterfip/-/wikis)

",FMC MasterFIP,fmc-masterfip,ohwr/project/fmc-masterfip,2025-04-10T10:09:13.263Z,master,[],[],git@gitlab.com:ohwr/project/fmc-masterfip.git,https://gitlab.com/ohwr/project/fmc-masterfip.git,https://gitlab.com/ohwr/project/fmc-masterfip,,0,0,FALSE,FALSE,public,2091140,1,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853614,"The GBT-based Expandable Front-End (GEFE) is a multipurpose FPGA-based
radiation tolerant card. It is foreseen to be the new standard FMC
carrier for digital front-end applications in the CERN BE-BI group. Its
intended use ranges from fast data acquisition systems to slow control
installed close to the beamlines, in a radioactive environment exposed
to total ionizing doses of up to 750 Gy.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/gefe/-/wikis)

",GBT-based Expandable Front-End GEFE,gefe,ohwr/project/gefe,2025-04-10T10:07:12.726Z,master,[],[],git@gitlab.com:ohwr/project/gefe.git,https://gitlab.com/ohwr/project/gefe.git,https://gitlab.com/ohwr/project/gefe,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853580,"Couples a MAROC ASIC (64 channels each with a fixed threshold
discriminator and a slow shaper + sample-and-hold + 12-bit ADC) to a
FPGA. Read-out by Gigabit Ethernet (firmware supplied supports IPBus).
Multiple boards can be plugged together to increase the channel count.
Clocking circuitry compatible with the White Rabbit implementation of
PTP.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/maroc_csa/-/wikis)

",Scalable  MAROC Charge Sensitive Readout,maroc_csa,ohwr/project/maroc_csa,2025-04-10T10:06:25.205Z,master,[],[],git@gitlab.com:ohwr/project/maroc_csa.git,https://gitlab.com/ohwr/project/maroc_csa.git,https://gitlab.com/ohwr/project/maroc_csa,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853552,"[WorldFIP](https://gitlab.com/ohwr/project/cern-fip/wikis/WorldFIP) is a
deterministic rad-tol fieldbus used at CERN's LHC for a variety of
control systems.  
Cryogenics, Power Converters, Beam Instrumentation and other critical
systems are using WorldFIP for the exchange of data between their
sensors and actuators and the control and supervision level.  
With [Alstom](http://www.alstom.com) phasing out WorldFIP support in
2009, it was decided to
[insource](https://gitlab.com/ohwr/project/nanofip/wikis/WorkPackages) this technology at
CERN.

The insourcing project has started with
![](https://gitlab.com/ohwr/attachments/623/nanoFIP_logo.png), a rad-tol
FPGA that acts as an agent in the communication over the WorldFIP
fieldbus.

-----

[nanoFIP project details, specifications, design and users
information](https://gitlab.com/ohwr/project/nanofip/wikis)

-----

*In view of reorganizing the project, the nanoFIP project contains a
copy of the CERNFIP wiki pages, Documents and Issues made on 24 March
2015*
",nanoFIP,nanofip,ohwr/project/nanofip,2025-04-10T10:05:17.044Z,master,[],[],git@gitlab.com:ohwr/project/nanofip.git,https://gitlab.com/ohwr/project/nanofip.git,https://gitlab.com/ohwr/project/nanofip,,0,0,FALSE,FALSE,public,2091140,5,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853465,"Power supply unit for emergency luminaires that may need to be used in
areas with radiation. The power supply consists of a transformer, a
diode bridge, capacitors and an optional voltage stabilisation device.
It converts a 207V to 253V 50Hz AC to a stable DC voltage and current,
as required by the LED load. Due to design constraints this is best for
loads under 7-8W.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/radtol-led-psu/-/wikis)

",Radiation Tolerant LED PSU,radtol-led-psu,ohwr/project/radtol-led-psu,2025-04-10T10:01:23.543Z,master,[],[],git@gitlab.com:ohwr/project/radtol-led-psu.git,https://gitlab.com/ohwr/project/radtol-led-psu.git,https://gitlab.com/ohwr/project/radtol-led-psu,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853423,"Cosmic Pi - a low cost distributed cosmic ray detector, based on
Raspberry Pi.  
It makes the detection and analysis of cosmic rays accessible to
students, educators and ordinary people. It uses a specially designed
detector combined with the low cost hardware of the Raspberry Pi
computer for data storage and online analysis.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/cosmic-pi/-/wikis)

If you're looking for the V1 prototype schematics and PCB layouts you
can find them [here](https://gitlab.com/ohwr/project/cosmic-pi/wikis/documents)  
Our more recent hardware (V1.5 and V2) plus all code is stored on
[github and can be found here](http://github.com/cosmicpi)  
To learn about the project, have a [look at our
blog](http://cosmicpi.org)

You can also follow us on [Facebook.](http://www.facebook.com/cosmicpi/)

The project hardware is currently being developed in
[EagleCAD](http://www.cadsoftusa.com/) but we'll be moving to KiCAD
fairly soon.

",Cosmic Pi,cosmic-pi,ohwr/project/cosmic-pi,2025-04-10T10:00:08.694Z,master,[],[],git@gitlab.com:ohwr/project/cosmic-pi.git,https://gitlab.com/ohwr/project/cosmic-pi.git,https://gitlab.com/ohwr/project/cosmic-pi,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853308,"The Multigap RPC is a high precision timing and tracking detector with
an active area of 25.6cm x 18.2cm and readout with 24 strips.  
Charged particles ionise gas in gaps between glass plates in a stack. A
large electric field causes small avalanches of ionisation in each gap.
The moving charges are picked up on readout strips and the timing of the
charge deposition is to be read out on each side of each strip. The
differential timing of the ionisation reveals the position along the
strip and the precise arrival time of the particle. Multiple MRPCs can
be used to measure particle time of flight (ToF).  
This design is based on the [ALICE ToF
detector](http://aliceinfo.cern.ch/Public/en/Chapter2/Chap2_TOF.html)
and was built for the [Beamline for Schools
project](http://cern.ch/bl4s).  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/mrpc-25x18-24strip/-/wikis)

",MRPC 25x18 24strip,mrpc-25x18-24strip,ohwr/project/mrpc-25x18-24strip,2025-04-10T09:57:03.374Z,master,[],[],git@gitlab.com:ohwr/project/mrpc-25x18-24strip.git,https://gitlab.com/ohwr/project/mrpc-25x18-24strip.git,https://gitlab.com/ohwr/project/mrpc-25x18-24strip,,0,0,FALSE,FALSE,public,2091140,0,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68853049,"Mock Turtle is an HDL core of a generic control system node, based on a
deterministic multicore CPU architecture.  
Mock Turtle can use White Rabbit as the means of communication and
synchronization in a distributed system.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/mock-turtle/-/wikis)

",Mock Turtle,mock-turtle,ohwr/project/mock-turtle,2025-04-10T09:50:21.064Z,master,[],[],git@gitlab.com:ohwr/project/mock-turtle.git,https://gitlab.com/ohwr/project/mock-turtle.git,https://gitlab.com/ohwr/project/mock-turtle,https://gitlab.com/ohwr/project/mock-turtle/-/blob/master/README.rst,0,0,FALSE,FALSE,public,2091140,1,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
68852989,"The uRV (Micro RISC-V) core is a small-sized implementation of a 32-bit
RISC-V core, targeted specifically at FPGAs.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/urv-core/-/wikis)

",urv-core,urv-core,ohwr/project/urv-core,2025-04-10T09:49:09.549Z,master,[],[],git@gitlab.com:ohwr/project/urv-core.git,https://gitlab.com/ohwr/project/urv-core.git,https://gitlab.com/ohwr/project/urv-core,,0,0,FALSE,FALSE,public,2091140,5,105425055,Projects,project,group,ohwr/project,105419409,https://gitlab.com/groups/ohwr/project
