id,description,name,name_with_namespace,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,container_registry_image_prefix,marked_for_deletion_at,marked_for_deletion_on,packages_enabled,empty_repo,archived,visibility,resolve_outdated_diff_discussions,repository_object_format,issues_enabled,merge_requests_enabled,wiki_enabled,jobs_enabled,snippets_enabled,container_registry_enabled,service_desk_enabled,can_create_merge_request_in,issues_access_level,repository_access_level,merge_requests_access_level,forking_access_level,wiki_access_level,builds_access_level,snippets_access_level,pages_access_level,analytics_access_level,container_registry_access_level,security_and_compliance_access_level,releases_access_level,environments_access_level,feature_flags_access_level,infrastructure_access_level,monitor_access_level,model_experiments_access_level,model_registry_access_level,emails_disabled,emails_enabled,shared_runners_enabled,lfs_enabled,creator_id,import_status,open_issues_count,description_html,updated_at,ci_config_path,public_jobs,shared_with_groups,only_allow_merge_if_pipeline_succeeds,allow_merge_on_skipped_pipeline,request_access_enabled,only_allow_merge_if_all_discussions_are_resolved,remove_source_branch_after_merge,printing_merge_request_link_enabled,merge_method,merge_request_title_regex,squash_option,enforce_auth_checks_on_uploads,suggestion_commit_message,merge_commit_template,squash_commit_template,issue_branch_template,warn_about_potentially_unwanted_characters,autoclose_referenced_issues,max_artifacts_size,external_authorization_classification_label,requirements_enabled,requirements_access_level,security_and_compliance_enabled,compliance_frameworks,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.avatar_url,namespace.web_url,_links.self,_links.issues,_links.merge_requests,_links.repo_branches,_links.labels,_links.events,_links.members,_links.cluster_agents,container_expiration_policy.cadence,container_expiration_policy.enabled,container_expiration_policy.keep_n,container_expiration_policy.older_than,container_expiration_policy.name_regex,container_expiration_policy.name_regex_keep,container_expiration_policy.next_run_at
68861561,"PHASE (Portable Hardware Analyzer with Sharing Explorer) aims at
unifying hardware debugging in a single tool. From the host machine, a
user may graphically interconnect components to describe the connection
between his computer and the target device to debug. For example, a USB
JTAG cable might be the root node, connected to an Arria2 development
board with a CPLD and an FPGA, containing a LM32 processor.

Wherever possible, PHASE fetches design descriptions from the internet
based on the detected JTAG IDCODEs, USB vendor IDs, or PnP BUS
information. In the preceding example, each step of the chain would be
automatically detected. The USB cable from the vendor+product codes, the
FPGA from the JTAG IDCODE and the LM32 from the Arria2's sld hub. The
user would now be presented with read/write access to the data and
instruction buses for visual inspection or firmware loading.
Furthermore, the user could launch gdb to halt and single-step the
embedded LM32 CPU.

If a device is not yet described, the user may assemble a driver out of
the reusable software components. For example, an Altera USB-Blaster
driver is just a FTDI device chained with a byte packeter and a JTAG bit
banger. Once the design has been graphically assembled, it is
automatically scanned for attached JTAG devices and the USB cable design
is shared online with any future users of the same cable.

",PHASE,Open Hardware Repository / Projects / PHASE,phase,ohwr/project/phase,2025-04-10T13:52:24.704Z,master,[],[],git@gitlab.com:ohwr/project/phase.git,https://gitlab.com/ohwr/project/phase.git,https://gitlab.com/ohwr/project/phase,,1,,0,2025-04-10T13:52:25.936Z,registry.gitlab.com/ohwr/project/phase,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-6:59"" dir=""auto"">PHASE (Portable Hardware Analyzer with Sharing Explorer) aims at
unifying hardware debugging in a single tool. From the host machine, a
user may graphically interconnect components to describe the connection
between his computer and the target device to debug. For example, a USB
JTAG cable might be the root node, connected to an Arria2 development
board with a CPLD and an FPGA, containing a LM32 processor.</p>
<p data-sourcepos=""8:1-16:18"" dir=""auto"">Wherever possible, PHASE fetches design descriptions from the internet
based on the detected JTAG IDCODEs, USB vendor IDs, or PnP BUS
information. In the preceding example, each step of the chain would be
automatically detected. The USB cable from the vendor+product codes, the
FPGA from the JTAG IDCODE and the LM32 from the Arria2's sld hub. The
user would now be presented with read/write access to the data and
instruction buses for visual inspection or firmware loading.
Furthermore, the user could launch gdb to halt and single-step the
embedded LM32 CPU.</p>
<p data-sourcepos=""18:1-23:57"" dir=""auto"">If a device is not yet described, the user may assemble a driver out of
the reusable software components. For example, an Altera USB-Blaster
driver is just a FTDI device chained with a byte packeter and a JTAG bit
banger. Once the design has been graphically assembled, it is
automatically scanned for attached JTAG devices and the USB cable design
is shared online with any future users of the same cable.</p>",2025-04-10T13:53:45.917Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68861561,https://gitlab.com/api/v4/projects/68861561/issues,https://gitlab.com/api/v4/projects/68861561/merge_requests,https://gitlab.com/api/v4/projects/68861561/repository/branches,https://gitlab.com/api/v4/projects/68861561/labels,https://gitlab.com/api/v4/projects/68861561/events,https://gitlab.com/api/v4/projects/68861561/members,https://gitlab.com/api/v4/projects/68861561/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T13:52:24.725Z
68854966,"Gateware (HDL design) for FMC ADC 100M 14b 4cha on SPEC and SVEC
carriers.

",FMC ADC 100M 14b 4cha - Gateware,Open Hardware Repository / Projects / FMC ADC 100M 14b 4cha - Gateware,fmc-adc-100m14b4cha-gw,ohwr/project/fmc-adc-100m14b4cha-gw,2025-04-10T10:50:17.844Z,master,[],[],git@gitlab.com:ohwr/project/fmc-adc-100m14b4cha-gw.git,https://gitlab.com/ohwr/project/fmc-adc-100m14b4cha-gw.git,https://gitlab.com/ohwr/project/fmc-adc-100m14b4cha-gw,,0,,0,2025-05-06T13:06:12.275Z,registry.gitlab.com/ohwr/project/fmc-adc-100m14b4cha-gw,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,8,"<p data-sourcepos=""1:1-2:9"" dir=""auto"">Gateware (HDL design) for FMC ADC 100M 14b 4cha on SPEC and SVEC
carriers.</p>",2025-05-06T13:06:12.275Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68854966,https://gitlab.com/api/v4/projects/68854966/issues,https://gitlab.com/api/v4/projects/68854966/merge_requests,https://gitlab.com/api/v4/projects/68854966/repository/branches,https://gitlab.com/api/v4/projects/68854966/labels,https://gitlab.com/api/v4/projects/68854966/events,https://gitlab.com/api/v4/projects/68854966/members,https://gitlab.com/api/v4/projects/68854966/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T10:50:17.858Z
68849164,"DI/OT Zynq Ultrascale-based System Board with White Rabbit support.
[More info at the Wiki page](https://gitlab.com/ohwr/project/diot-sb-zu/-/wikis)",DIOT Zynq Ultrascale-based System Board,Open Hardware Repository / Projects / DIOT Zynq Ultrascale-based System Board,diot-sb-zu,ohwr/project/diot-sb-zu,2025-04-10T08:02:06.732Z,master,[],[],git@gitlab.com:ohwr/project/diot-sb-zu.git,https://gitlab.com/ohwr/project/diot-sb-zu.git,https://gitlab.com/ohwr/project/diot-sb-zu,https://gitlab.com/ohwr/project/diot-sb-zu/-/blob/master/README.md,0,,0,2025-04-23T16:14:30.076Z,registry.gitlab.com/ohwr/project/diot-sb-zu,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,enabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,4,"<p data-sourcepos=""1:1-2:80"" dir=""auto"">DI/OT Zynq Ultrascale-based System Board with White Rabbit support.
<a data-sourcepos=""2:1-2:80"" href=""https://gitlab.com/ohwr/project/diot-sb-zu/-/wikis"">More info at the Wiki page</a></p>",2025-04-23T16:14:30.094Z,,TRUE,[],TRUE,,FALSE,TRUE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68849164,https://gitlab.com/api/v4/projects/68849164/issues,https://gitlab.com/api/v4/projects/68849164/merge_requests,https://gitlab.com/api/v4/projects/68849164/repository/branches,https://gitlab.com/api/v4/projects/68849164/labels,https://gitlab.com/api/v4/projects/68849164/events,https://gitlab.com/api/v4/projects/68849164/members,https://gitlab.com/api/v4/projects/68849164/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:02:06.757Z
68856200,"This project hosts documentation and code to be contributed by CERN's
BE-CO-HT section to the KiCad PCB design tool.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/cern-kicad/-/wikis)

",CERN BE-CO-HT contribution to KiCad,Open Hardware Repository / Projects / CERN BE-CO-HT contribution to KiCad,cern-kicad,ohwr/project/cern-kicad,2025-04-10T11:37:14.001Z,master,[],[],git@gitlab.com:ohwr/project/cern-kicad.git,https://gitlab.com/ohwr/project/cern-kicad.git,https://gitlab.com/ohwr/project/cern-kicad,,0,,0,2025-04-23T16:11:34.478Z,registry.gitlab.com/ohwr/project/cern-kicad,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-4:57"" dir=""auto"">This project hosts documentation and code to be contributed by CERN's
BE-CO-HT section to the KiCad PCB design tool. 
<a data-sourcepos=""3:1-4:57"" href=""https://gitlab.com/ohwr/project/cern-kicad/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:11:34.504Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68856200,https://gitlab.com/api/v4/projects/68856200/issues,https://gitlab.com/api/v4/projects/68856200/merge_requests,https://gitlab.com/api/v4/projects/68856200/repository/branches,https://gitlab.com/api/v4/projects/68856200/labels,https://gitlab.com/api/v4/projects/68856200/events,https://gitlab.com/api/v4/projects/68856200/members,https://gitlab.com/api/v4/projects/68856200/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T11:37:14.017Z
68857881,"We have designed an FPGA Mezzanine card (standard FMC/Vita 57) for
high-channel-count electrophysiology, with 128 channels (potentially up
to 512), based upon Intan Tech's RHA2132 (2 uV rms input-referred
noise), sampled at 25kHz 18bit by AD7982. We are basing our design on
the reference design provided by Reid Harrison of Intan Tech for their
16-channel evaluation board. The expected cost of the device should be
under 5000$.

In order to have an integrated solution we intend to have as default
carrier the Opal Kelly Shuttle LX1, an inexpensive USB FMC carrier with
an excellent USB controller. The integrated solution will be completed
with software on the PC side to grab to disk continuously and/or display
in some fashion all 128 channels.

Our status: We have an alpha card. It has passed most tests---we can
grab from any channel at 1MS/s. We have an alpha microcode: it grabs
from any channel and stores on the PC.

Our current team:  
Marcelo Magnasco (Rockefeller University, New York), design.  
Andres Cicuttin (ICTP, Trieste), schematics + fpga  
Maria Liz Crespo (ICTP, Trieste), fpga  
Sanjee Abeytunge (MSKCC, New York) layout  
Nicholas Joseph (RU) Macintosh drivers

",HiCCE-FMC-128,Open Hardware Repository / Projects / HiCCE-FMC-128,hicce-fmc-128,ohwr/project/hicce-fmc-128,2025-04-10T12:21:06.226Z,master,[],[],git@gitlab.com:ohwr/project/hicce-fmc-128.git,https://gitlab.com/ohwr/project/hicce-fmc-128.git,https://gitlab.com/ohwr/project/hicce-fmc-128,https://gitlab.com/ohwr/project/hicce-fmc-128/-/blob/master/README.md,0,,0,2025-04-12T16:57:14.994Z,registry.gitlab.com/ohwr/project/hicce-fmc-128,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,1,"<p data-sourcepos=""1:1-7:12"" dir=""auto"">We have designed an FPGA Mezzanine card (standard FMC/Vita 57) for
high-channel-count electrophysiology, with 128 channels (potentially up
to 512), based upon Intan Tech's RHA2132 (2 uV rms input-referred
noise), sampled at 25kHz 18bit by AD7982. We are basing our design on
the reference design provided by Reid Harrison of Intan Tech for their
16-channel evaluation board. The expected cost of the device should be
under 5000$.</p>
<p data-sourcepos=""9:1-13:33"" dir=""auto"">In order to have an integrated solution we intend to have as default
carrier the Opal Kelly Shuttle LX1, an inexpensive USB FMC carrier with
an excellent USB controller. The integrated solution will be completed
with software on the PC side to grab to disk continuously and/or display
in some fashion all 128 channels.</p>
<p data-sourcepos=""15:1-17:38"" dir=""auto"">Our status: We have an alpha card. It has passed most tests---we can
grab from any channel at 1MS/s. We have an alpha microcode: it grabs
from any channel and stores on the PC.</p>
<p data-sourcepos=""19:1-24:38"" dir=""auto"">Our current team: 
Marcelo Magnasco (Rockefeller University, New York), design. 
Andres Cicuttin (ICTP, Trieste), schematics + fpga 
Maria Liz Crespo (ICTP, Trieste), fpga 
Sanjee Abeytunge (MSKCC, New York) layout 
Nicholas Joseph (RU) Macintosh drivers</p>",2025-04-12T16:57:14.994Z,,TRUE,[],FALSE,,TRUE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68857881,https://gitlab.com/api/v4/projects/68857881/issues,https://gitlab.com/api/v4/projects/68857881/merge_requests,https://gitlab.com/api/v4/projects/68857881/repository/branches,https://gitlab.com/api/v4/projects/68857881/labels,https://gitlab.com/api/v4/projects/68857881/events,https://gitlab.com/api/v4/projects/68857881/members,https://gitlab.com/api/v4/projects/68857881/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T12:21:06.249Z
68850804,"VHDL coding style document to be used at ohwr.org  
The project contains also a tool to automatically check the coding
style.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/vhdl-style/-/wikis)

",VHDL Coding Style,Open Hardware Repository / Projects / VHDL Coding Style,vhdl-style,ohwr/project/vhdl-style,2025-04-10T08:49:25.524Z,master,[],[],git@gitlab.com:ohwr/project/vhdl-style.git,https://gitlab.com/ohwr/project/vhdl-style.git,https://gitlab.com/ohwr/project/vhdl-style,https://gitlab.com/ohwr/project/vhdl-style/-/blob/master/README,0,,0,2025-04-23T16:13:58.856Z,registry.gitlab.com/ohwr/project/vhdl-style,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,1,"<p data-sourcepos=""1:1-5:57"" dir=""auto"">VHDL coding style document to be used at ohwr.org 
The project contains also a tool to automatically check the coding
style. 
<a data-sourcepos=""4:1-5:57"" href=""https://gitlab.com/ohwr/project/vhdl-style/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:13:58.880Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68850804,https://gitlab.com/api/v4/projects/68850804/issues,https://gitlab.com/api/v4/projects/68850804/merge_requests,https://gitlab.com/api/v4/projects/68850804/repository/branches,https://gitlab.com/api/v4/projects/68850804/labels,https://gitlab.com/api/v4/projects/68850804/events,https://gitlab.com/api/v4/projects/68850804/members,https://gitlab.com/api/v4/projects/68850804/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:49:25.543Z
68849589,Companies using the Open Hardware Repository,Companies,Open Hardware Repository / Projects / Companies,companies,ohwr/project/companies,2025-04-10T08:10:25.493Z,master,[],[],git@gitlab.com:ohwr/project/companies.git,https://gitlab.com/ohwr/project/companies.git,https://gitlab.com/ohwr/project/companies,,0,,0,2025-04-12T16:56:42.067Z,registry.gitlab.com/ohwr/project/companies,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,enabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-1:44"" dir=""auto"">Companies using the Open Hardware Repository</p>",2025-04-12T16:56:42.067Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68849589,https://gitlab.com/api/v4/projects/68849589/issues,https://gitlab.com/api/v4/projects/68849589/merge_requests,https://gitlab.com/api/v4/projects/68849589/repository/branches,https://gitlab.com/api/v4/projects/68849589/labels,https://gitlab.com/api/v4/projects/68849589/events,https://gitlab.com/api/v4/projects/68849589/members,https://gitlab.com/api/v4/projects/68849589/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:10:25.516Z
68861997,"A Virtex6-based optical link interface AMC equipped with SFP+ and FMC
sockets

",Optical link interface AMC,Open Hardware Repository / Projects / Optical link interface AMC,glib,ohwr/project/glib,2025-04-10T14:04:20.940Z,master,[],[],git@gitlab.com:ohwr/project/glib.git,https://gitlab.com/ohwr/project/glib.git,https://gitlab.com/ohwr/project/glib,,0,,0,2025-04-12T16:50:45.902Z,registry.gitlab.com/ohwr/project/glib,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-2:7"" dir=""auto"">A Virtex6-based optical link interface AMC equipped with SFP+ and FMC
sockets</p>",2025-04-12T16:50:45.902Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68861997,https://gitlab.com/api/v4/projects/68861997/issues,https://gitlab.com/api/v4/projects/68861997/merge_requests,https://gitlab.com/api/v4/projects/68861997/repository/branches,https://gitlab.com/api/v4/projects/68861997/labels,https://gitlab.com/api/v4/projects/68861997/events,https://gitlab.com/api/v4/projects/68861997/members,https://gitlab.com/api/v4/projects/68861997/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T14:04:20.953Z
68828230,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-worldfip,Open Hardware Repository / fmc-projects / fmc-worldfip,fmc-worldfip,ohwr/fmc-projects/fmc-worldfip,2025-04-09T15:36:01.293Z,main,[],[],git@gitlab.com:ohwr/fmc-projects/fmc-worldfip.git,https://gitlab.com/ohwr/fmc-projects/fmc-worldfip.git,https://gitlab.com/ohwr/fmc-projects/fmc-worldfip,,0,,0,2025-04-09T15:36:07.167Z,registry.gitlab.com/ohwr/fmc-projects/fmc-worldfip,,,TRUE,TRUE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-09T15:36:01.293Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105420234,fmc-projects,fmc-projects,group,ohwr/fmc-projects,105419409,,https://gitlab.com/groups/ohwr/fmc-projects,https://gitlab.com/api/v4/projects/68828230,,,https://gitlab.com/api/v4/projects/68828230/repository/branches,https://gitlab.com/api/v4/projects/68828230/labels,https://gitlab.com/api/v4/projects/68828230/events,https://gitlab.com/api/v4/projects/68828230/members,https://gitlab.com/api/v4/projects/68828230/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T15:36:01.309Z
68849787,,Euro ADC 65M 14b 40cha gw PUMA-gw,Open Hardware Repository / Projects / Euro ADC 65M 14b 40cha gw PUMA-gw,euro-adc-65m-14b-40cha-gw,ohwr/project/euro-adc-65m-14b-40cha-gw,2025-04-10T08:18:31.329Z,master,[],[],git@gitlab.com:ohwr/project/euro-adc-65m-14b-40cha-gw.git,https://gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-gw.git,https://gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-gw,https://gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-gw/-/blob/master/README.md,0,,0,2025-04-23T13:24:13.835Z,registry.gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-gw,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,,2025-04-23T13:24:13.835Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68849787,https://gitlab.com/api/v4/projects/68849787/issues,https://gitlab.com/api/v4/projects/68849787/merge_requests,https://gitlab.com/api/v4/projects/68849787/repository/branches,https://gitlab.com/api/v4/projects/68849787/labels,https://gitlab.com/api/v4/projects/68849787/events,https://gitlab.com/api/v4/projects/68849787/members,https://gitlab.com/api/v4/projects/68849787/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:18:31.352Z
68851565,"Production and functional tests for PandABox.

[More info at the Wiki
page](https://gitlab.com/ohwr/project/pandabox-tst/-/wikis)

",PandABox-tst,Open Hardware Repository / Projects / PandABox-tst,pandabox-tst,ohwr/project/pandabox-tst,2025-04-10T09:10:09.487Z,master,[],[],git@gitlab.com:ohwr/project/pandabox-tst.git,https://gitlab.com/ohwr/project/pandabox-tst.git,https://gitlab.com/ohwr/project/pandabox-tst,https://gitlab.com/ohwr/project/pandabox-tst/-/blob/master/README.md,0,,0,2025-04-23T16:13:37.648Z,registry.gitlab.com/ohwr/project/pandabox-tst,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-1:45"" dir=""auto"">Production and functional tests for PandABox.</p>
<p data-sourcepos=""3:1-4:59"" dir=""auto""><a data-sourcepos=""3:1-4:59"" href=""https://gitlab.com/ohwr/project/pandabox-tst/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:13:37.673Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68851565,https://gitlab.com/api/v4/projects/68851565/issues,https://gitlab.com/api/v4/projects/68851565/merge_requests,https://gitlab.com/api/v4/projects/68851565/repository/branches,https://gitlab.com/api/v4/projects/68851565/labels,https://gitlab.com/api/v4/projects/68851565/events,https://gitlab.com/api/v4/projects/68851565/members,https://gitlab.com/api/v4/projects/68851565/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T09:10:09.507Z
68829195,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-100m14b4cha-hw,Open Hardware Repository / fmc-projects / fmc-adc-100m14b4cha / fmc-adc-100m14b4cha-hw,fmc-adc-100m14b4cha-hw,ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-hw,2025-04-09T15:59:16.154Z,master,[],[],git@gitlab.com:ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-hw.git,https://gitlab.com/ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-hw.git,https://gitlab.com/ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-hw,,0,,0,2025-04-09T15:59:17.396Z,registry.gitlab.com/ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-hw,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-12T18:33:24.934Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105420300,fmc-adc-100m14b4cha,fmc-adc-100m14b4cha,group,ohwr/fmc-projects/fmc-adc-100m14b4cha,105420234,,https://gitlab.com/groups/ohwr/fmc-projects/fmc-adc-100m14b4cha,https://gitlab.com/api/v4/projects/68829195,,,https://gitlab.com/api/v4/projects/68829195/repository/branches,https://gitlab.com/api/v4/projects/68829195/labels,https://gitlab.com/api/v4/projects/68829195/events,https://gitlab.com/api/v4/projects/68829195/members,https://gitlab.com/api/v4/projects/68829195/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T15:59:16.167Z
